x,y,z,vx,vy,vz,gmag,bprp
-8.331,0.059,0.032,16.690,239.275,-11.469,7.971,1.752
-8.344,-0.039,0.061,-30.431,230.724,15.347,8.940,2.068
-8.318,-0.061,0.009,7.988,253.867,7.491,5.356,1.051
-8.366,-0.008,0.026,7.830,238.961,5.257,8.000,1.269
-8.317,0.042,0.079,40.383,172.294,14.990,6.724,1.301
-8.265,-0.036,0.074,6.918,217.023,7.257,6.773,1.363
-8.348,-0.045,0.023,2.564,253.280,12.053,7.934,1.770
-8.269,0.023,-0.025,-3.494,239.035,21.396,4.927,0.816
-8.278,-0.061,0.046,61.485,227.026,3.241,4.584,0.976
-8.320,0.033,0.084,-3.162,230.930,11.070,9.482,2.300
-8.261,-0.032,0.074,5.143,234.614,-19.155,4.601,0.846
-8.306,0.064,0.014,28.893,246.414,-17.654,5.618,1.109
-8.235,0.012,0.025,60.970,236.707,-19.842,4.676,0.909
-8.334,0.026,-0.021,26.059,212.091,29.307,6.371,1.254
-8.243,0.028,0.008,92.636,204.829,-3.932,8.561,2.080
-8.344,-0.048,0.044,31.755,234.476,11.205,8.058,1.725
-8.329,0.051,0.061,-19.353,228.307,-11.174,7.726,1.873
-8.355,-0.005,-0.007,-20.593,217.370,-18.289,4.504,0.714
-8.289,0.026,-0.030,-8.872,228.209,0.756,5.953,1.087
-8.305,-0.066,0.041,-48.025,204.045,-11.470,2.952,0.840
-8.310,0.001,0.096,-25.052,236.777,-32.923,8.817,2.001
-8.291,0.066,0.023,-22.758,216.522,-10.074,7.216,1.563
-8.236,-0.001,0.013,-8.417,216.514,-0.613,8.666,2.115
-8.346,0.046,0.044,-2.494,262.457,-22.311,7.517,1.596
-8.321,-0.048,0.071,1.577,226.324,-11.932,5.248,0.899
-8.334,0.022,-0.023,-25.382,218.769,5.159,9.349,2.368
-8.245,-0.038,0.023,12.243,223.152,5.125,6.874,1.413
-8.235,0.010,0.022,-73.848,235.338,-2.661,8.519,2.217
-8.339,-0.045,0.061,-4.193,200.268,25.250,8.587,1.973
-8.261,-0.025,0.078,28.815,241.039,3.239,6.997,1.496
-8.315,0.011,0.094,-3.639,226.591,1.419,7.600,1.668
-8.347,-0.045,0.047,-51.980,179.550,19.672,8.419,0.879
-8.361,-0.026,0.035,69.589,246.462,5.861,5.231,0.901
-8.322,0.012,0.092,-15.478,265.597,4.568,8.259,1.861
-8.325,-0.025,0.086,-29.868,222.476,-10.506,6.915,1.437
-8.304,0.050,0.074,12.667,241.281,17.119,8.068,1.766
-8.308,0.066,0.027,32.431,248.667,20.537,8.103,1.821
-8.301,-0.012,-0.036,-84.435,203.716,-24.385,8.954,2.245
-8.251,-0.031,0.062,-62.200,191.737,6.927,6.997,1.797
-8.284,-0.039,0.082,57.896,244.581,-30.485,4.549,0.794
-8.237,-0.008,0.010,-23.751,236.598,16.607,8.728,2.011
-8.282,-0.053,0.066,-40.574,204.671,-45.060,7.287,1.517
-8.352,0.010,-0.010,-3.142,222.247,-5.930,5.400,0.952
-8.237,-0.021,0.029,-7.735,237.309,19.457,4.401,0.746
-8.299,-0.031,-0.029,-12.991,240.118,-0.450,7.547,1.726
-8.327,0.022,0.087,-29.065,224.775,-0.559,6.844,1.391
-8.237,-0.008,0.050,-42.767,205.175,6.806,9.170,2.110
-8.258,0.045,0.004,74.289,247.060,23.343,7.306,1.617
-8.302,-0.041,0.082,-9.756,247.426,3.697,8.332,1.959
-8.268,-0.056,0.048,1.656,246.705,-23.820,6.899,1.463
-8.361,-0.024,0.039,52.039,253.002,9.913,5.556,1.066
-8.353,0.013,0.068,1.001,214.430,34.930,8.706,2.119
-8.260,0.008,-0.023,40.669,237.938,-16.887,8.629,1.991
-8.251,-0.022,-0.010,50.836,229.564,-21.548,8.512,0.877
-8.293,-0.038,0.085,-23.312,148.213,40.055,8.808,2.194
-8.366,0.007,0.037,36.221,271.765,5.633,2.611,0.622
-8.358,0.026,0.010,27.772,220.699,-4.917,3.918,0.761
-8.292,-0.065,0.045,-25.547,233.824,8.924,8.338,1.927
-8.304,0.064,0.050,-35.042,238.087,-16.919,7.121,1.494
-8.292,-0.064,0.048,10.056,212.415,21.176,8.598,2.425
-8.349,-0.031,-0.002,-14.542,219.256,6.110,9.289,2.198
-8.247,-0.015,-0.008,18.191,246.793,-3.777,9.015,2.088
-8.246,-0.016,0.067,-44.706,201.240,-14.101,6.605,1.359
-8.299,-0.021,-0.033,21.772,251.618,24.545,6.638,1.312
-8.235,0.005,0.044,2.261,217.801,-11.501,4.371,0.738
-8.321,-0.051,-0.007,-41.613,278.635,5.259,8.478,2.020
-8.280,-0.024,-0.029,30.098,242.236,-6.422,7.205,1.515
-8.346,-0.006,0.078,-49.032,222.260,-34.890,4.884,0.791
-8.307,-0.053,-0.010,-5.632,244.009,-15.849,9.576,2.291
-8.342,0.036,0.067,-5.268,240.335,16.992,7.597,1.404
-8.305,0.060,0.002,5.217,240.934,-7.374,4.925,0.851
-8.316,-0.058,0.059,-11.970,228.419,10.710,7.485,1.627
-8.324,0.026,-0.026,27.434,203.489,-10.589,8.226,2.000
-8.298,0.044,0.080,19.348,251.328,-12.678,4.423,0.769
-8.362,0.025,0.034,-50.783,190.145,-18.242,7.286,1.647
-8.295,0.052,0.071,0.632,253.193,9.062,6.450,1.280
-8.340,-0.044,0.060,-22.131,197.946,-15.736,5.170,0.916
-8.362,0.024,0.023,26.963,210.368,-4.363,5.231,0.961
-8.286,-0.020,0.092,21.101,251.827,1.423,7.863,2.001
-8.234,-0.005,0.037,15.811,143.419,-39.289,8.237,1.844
-8.276,0.009,0.092,5.547,241.570,-1.428,8.263,2.061
-8.303,-0.052,0.072,13.600,223.836,19.558,4.432,0.753
-8.359,-0.013,0.003,19.377,193.144,25.784,6.211,1.192
-8.256,-0.042,0.057,42.337,208.884,6.099,7.519,1.601
-8.312,-0.064,0.045,-28.656,223.530,-5.376,4.831,0.910
-8.299,-0.056,0.065,55.258,220.926,6.562,7.618,1.792
-8.342,-0.024,0.076,14.078,228.331,0.349,6.388,1.231
-8.262,0.052,0.014,77.796,192.911,9.592,5.758,1.049
-8.268,0.057,0.017,-10.185,246.700,-35.705,8.214,1.966
-8.246,-0.015,0.066,5.379,244.632,-1.427,8.281,0.933
-8.261,0.038,0.068,13.225,232.274,9.247,8.844,2.128
-8.341,-0.031,-0.012,59.642,222.894,1.971,7.584,1.708
-8.280,0.033,0.085,3.391,214.284,-28.604,2.132,0.690
-8.338,-0.055,0.026,2.600,231.965,5.487,8.041,0.805
-8.310,-0.007,-0.036,21.742,238.920,-12.326,6.071,1.124
-8.330,-0.032,0.080,-2.765,239.373,-2.174,9.039,2.289
-8.254,-0.027,0.070,0.919,176.099,16.212,8.552,2.190
-8.292,0.064,0.015,4.825,236.822,-9.699,7.880,1.857
-8.344,0.026,0.073,4.107,225.296,33.691,8.295,1.947
-8.258,0.038,0.065,9.149,225.150,8.341,8.979,2.126
-8.336,0.055,0.022,-1.955,209.073,3.641,3.970,0.700
-8.317,-0.064,0.020,62.037,175.054,9.515,0.658,1.225
-8.321,-0.043,-0.016,-21.891,229.880,-1.227,8.059,2.052
-8.266,0.050,0.001,14.211,238.517,-44.984,4.110,0.815
-8.356,0.034,0.022,2.927,254.490,19.756,6.205,1.175
-8.242,0.009,-0.001,-70.434,170.723,-23.268,8.956,1.960
-8.267,-0.041,0.071,-43.483,233.559,0.942,5.467,1.167
-8.257,-0.046,0.052,-7.581,188.765,12.941,4.315,0.860
-8.329,-0.058,0.014,47.408,204.054,-26.566,5.770,1.013
-8.244,-0.022,0.059,6.002,221.412,-20.221,8.815,2.099
-8.346,-0.020,-0.014,-0.715,190.121,-55.065,8.020,1.836
-8.283,-0.056,0.061,33.607,224.063,-9.351,7.807,1.754
-8.347,0.044,0.046,-24.675,228.174,13.240,8.127,1.997
-8.365,0.010,0.039,19.303,215.227,6.213,6.404,1.213
-8.243,0.013,0.063,-17.535,254.188,-17.007,5.149,0.844
-8.367,0.001,0.031,1.411,216.215,-9.309,8.446,2.016
-8.352,-0.009,0.070,-30.437,180.491,9.963,5.919,1.168
-8.244,0.028,0.053,-18.339,234.231,25.807,4.461,0.770
-8.240,0.019,0.009,-38.599,265.346,17.627,8.289,1.991
-8.247,0.036,0.011,-14.818,229.416,4.936,4.445,0.746
-8.282,0.018,-0.031,68.476,226.092,0.524,5.590,1.039
-8.346,0.010,0.077,21.078,248.654,22.107,4.703,0.912
-8.282,0.062,0.015,-9.100,212.897,-14.178,4.834,0.814
-8.280,-0.059,0.054,-11.463,235.634,0.257,6.646,1.321
-8.345,-0.016,-0.016,-33.300,224.198,11.357,8.465,2.133
-8.339,0.024,0.078,-0.329,250.543,1.579,7.263,1.477
-8.287,0.062,0.051,35.015,249.934,1.016,3.431,0.665
-8.335,-0.056,0.024,41.724,239.647,-1.650,8.459,2.290
-8.241,-0.020,0.006,45.906,247.382,-4.151,9.273,2.207
-8.366,-0.002,0.023,-3.833,177.871,-7.085,7.937,1.908
-8.281,-0.039,0.081,24.584,249.631,-1.918,3.987,0.724
-8.274,-0.043,-0.014,8.034,232.731,7.448,8.231,2.080
-8.310,0.065,0.039,72.576,227.718,32.586,7.413,1.764
-8.357,0.035,0.023,-10.347,171.855,-49.701,9.243,2.111
-8.308,0.066,0.027,32.315,249.007,20.335,6.565,1.270
-8.351,-0.006,0.073,-19.461,172.500,-67.805,6.770,1.535
-8.299,0.051,0.072,-29.319,256.452,-8.364,4.100,0.695
-8.247,0.003,-0.011,9.112,212.832,12.047,4.862,0.842
-8.364,-0.007,0.012,86.635,242.923,1.198,9.579,2.331
-8.319,-0.035,0.084,35.815,254.468,-3.577,5.534,0.996
-8.265,0.036,0.073,-27.012,193.572,-87.686,5.887,1.025
-8.257,0.051,0.026,-3.447,243.627,16.461,8.460,2.104
-8.253,0.001,-0.017,-24.874,226.815,37.784,3.641,0.611
-8.347,0.047,0.025,23.705,209.600,-4.515,7.070,1.411
-8.273,0.058,0.011,16.002,189.093,-15.002,7.693,1.744
-8.343,0.049,0.044,70.240,207.116,-48.367,8.701,2.121
-8.285,-0.031,0.087,-3.870,198.144,-19.969,9.654,2.406
-8.268,-0.058,0.028,-18.192,225.949,-13.180,5.348,1.002
-8.285,0.030,-0.027,27.468,202.978,-24.743,8.230,1.903
-8.272,-0.007,-0.030,31.433,243.303,5.613,6.325,1.176
-8.270,-0.057,0.048,75.761,235.798,-31.554,6.992,1.439
-8.265,-0.019,-0.023,-10.050,241.330,-37.463,6.708,1.382
-8.265,-0.038,0.071,84.821,202.546,4.517,6.329,1.168
-8.330,0.013,-0.028,-13.758,216.806,8.855,8.012,1.924
-8.299,0.026,-0.031,-61.049,184.224,12.534,9.160,2.614
-8.246,0.017,0.065,4.891,222.331,-7.704,7.534,1.690
-8.267,0.047,-0.004,-33.527,224.925,-9.244,3.612,0.683
-8.327,0.041,-0.014,-33.208,182.626,-18.463,8.642,2.369
-8.308,0.029,0.089,-3.497,224.617,1.384,5.893,1.075
-8.246,-0.015,-0.005,2.045,225.382,19.557,8.899,2.163
-8.291,-0.055,0.066,29.752,240.455,2.389,6.712,1.305
-8.366,-0.007,0.035,-1.231,251.501,10.434,4.208,0.719
-8.314,-0.065,0.022,-22.216,228.224,3.653,7.494,1.680
-8.284,0.061,0.052,14.211,130.075,17.724,5.898,1.274
-8.323,-0.004,0.092,-24.429,225.007,7.609,8.423,2.058
-8.281,0.038,-0.021,27.125,248.812,6.598,3.376,0.558
-8.306,0.064,0.013,-34.481,174.957,4.576,6.407,1.240
-8.288,-0.043,0.079,-32.246,216.257,-2.844,8.762,2.121
-8.254,-0.036,0.062,-35.319,222.202,-20.553,5.812,1.083
-8.250,-0.041,0.048,23.007,254.881,-21.746,6.868,1.431
-8.247,0.036,0.049,-9.531,268.147,-25.975,8.049,1.719
-8.302,0.066,0.033,82.250,244.363,-3.935,7.287,1.500
-8.255,-0.043,0.008,-40.169,225.071,6.441,6.748,1.335
-8.311,-0.020,-0.033,-40.760,189.758,-27.316,3.994,0.723
-8.329,0.038,0.076,-25.830,232.646,-4.732,7.639,1.690
-8.316,-0.020,-0.031,38.065,246.201,2.670,9.378,2.285
-8.305,-0.066,0.027,-19.291,221.705,-3.002,4.596,0.780
-8.290,-0.006,0.095,-75.248,274.440,-9.336,5.468,0.914
-8.256,-0.040,0.001,-9.034,239.202,4.560,3.564,0.630
-8.322,0.029,0.086,-22.743,230.177,-10.280,6.212,1.201
-8.238,0.005,0.053,-21.907,229.274,-22.638,6.520,1.364
-8.242,0.031,0.020,-7.135,190.844,4.983,5.857,1.106
-8.286,-0.019,0.092,-15.148,186.398,3.909,4.460,0.892
-8.351,0.037,0.008,-13.095,219.347,-9.255,8.092,1.912
-8.276,-0.024,-0.027,4.490,237.888,-3.532,7.688,2.050
-8.282,0.060,0.051,13.948,221.163,7.153,5.091,0.952
-8.267,0.050,0.058,-29.012,227.041,-7.846,5.958,1.105
-8.309,0.011,-0.035,-26.337,236.602,7.794,5.107,0.887
-8.287,0.061,0.052,27.296,245.390,6.796,8.956,2.141
-8.290,0.025,0.091,-1.252,202.635,-25.874,4.800,1.035
-8.341,-0.019,-0.018,-37.568,189.616,21.794,8.952,2.068
-8.319,0.061,0.049,-3.492,193.215,2.593,5.777,1.070
-8.279,-0.047,-0.012,-4.880,186.350,19.156,8.638,2.136
-8.240,0.028,0.035,-18.277,235.579,1.743,9.281,2.213
-8.255,-0.026,0.072,-63.900,218.122,-7.430,8.865,2.080
-8.236,-0.017,0.039,46.245,235.372,17.050,5.239,0.972
-8.251,-0.011,0.074,-11.285,286.115,-18.735,8.259,1.984
-8.282,0.005,0.094,-4.645,207.460,59.192,8.418,1.848
-8.245,-0.002,-0.007,-10.450,229.014,1.771,2.822,0.445
-8.284,-0.048,0.073,10.674,255.114,-16.548,5.629,0.960
-8.332,0.051,0.057,-36.095,225.483,4.245,4.049,0.824
-8.359,0.016,0.004,-8.272,214.043,-4.331,4.238,0.778
-8.298,0.027,0.091,-36.143,227.497,10.897,9.715,2.522
-8.312,0.065,0.027,-18.903,193.056,10.515,9.160,2.219
-8.242,-0.029,0.014,27.569,226.870,1.513,7.077,1.557
-8.332,0.025,0.083,27.809,225.485,14.590,5.234,0.959
-8.235,-0.005,0.019,10.551,249.124,-6.477,8.616,2.121
-8.266,0.044,0.066,28.739,261.211,14.003,4.120,0.844
-8.327,0.058,0.011,-0.368,236.772,7.492,4.389,0.835
-8.265,0.037,0.073,-15.152,229.373,5.784,3.786,0.658
-8.330,0.055,0.051,0.143,231.141,-0.950,5.536,0.989
-8.313,0.008,0.095,-38.629,210.032,3.812,5.957,1.057
-8.352,0.036,0.050,-9.748,226.941,1.898,6.215,1.241
-8.335,0.056,0.039,-4.784,207.433,19.188,8.781,2.109
-8.270,0.059,0.041,32.032,255.007,4.184,7.882,1.729
-8.313,0.048,-0.014,26.125,241.344,-6.682,5.507,0.968
-8.319,0.008,0.093,-30.028,179.348,5.699,8.370,2.042
-8.280,0.060,0.011,-16.231,237.465,8.296,8.192,1.931
-8.329,-0.059,0.021,-3.275,229.336,15.250,4.119,0.713
-8.324,0.015,0.090,13.873,184.950,-19.144,5.725,1.069
-8.265,-0.051,0.055,-2.050,237.321,13.532,8.212,0.812
-8.261,0.054,0.031,74.146,201.375,-7.523,6.987,1.425
-8.327,-0.032,0.081,15.414,239.579,-10.611,7.018,1.433
-8.326,0.028,0.084,-10.511,223.984,-4.748,5.768,1.057
-8.320,-0.050,0.069,-11.562,226.655,-1.227,6.597,1.335
-8.310,-0.045,-0.018,-73.042,271.662,-30.336,8.568,1.925
-8.245,0.036,0.038,-62.559,200.197,-12.881,8.439,2.099
-8.358,-0.031,0.036,61.345,239.595,39.709,7.290,1.483
-8.348,0.006,0.076,73.724,247.765,-4.069,4.615,0.773
-8.267,-0.058,0.023,-1.786,240.667,8.907,6.811,1.401
-8.285,-0.053,0.067,3.367,234.529,-3.176,6.281,1.213
-8.253,0.025,-0.010,19.775,253.282,-13.281,9.010,2.161
-8.343,-0.050,0.025,-28.821,223.016,-21.416,5.547,1.140
-8.265,0.049,0.059,-9.248,229.950,-8.650,6.041,1.181
-8.347,0.015,0.074,-59.685,243.297,-6.117,3.523,0.649
-8.252,0.021,-0.010,21.256,236.035,5.216,8.679,1.243
-8.248,-0.003,0.071,2.493,220.902,1.295,8.616,2.056
-8.322,-0.035,-0.022,29.583,243.560,-3.575,-0.276,1.081
-8.323,0.060,0.012,-24.024,225.346,-7.736,8.768,2.279
-8.299,-0.018,0.094,-14.519,237.847,-1.499,7.803,1.793
-8.303,0.058,0.063,5.509,253.684,7.011,3.070,0.548
-8.277,0.058,0.053,-72.773,36.244,-8.338,7.593,1.465
-8.333,-0.058,0.028,58.877,215.492,-21.491,5.307,0.962
-8.360,-0.013,0.054,-26.967,220.310,42.679,5.693,0.999
-8.247,-0.033,0.008,-18.128,194.899,5.188,6.767,1.441
-8.337,-0.001,-0.025,-4.785,222.939,27.394,4.851,0.837
-8.359,-0.016,0.057,17.550,212.822,-25.719,6.250,1.230
-8.251,0.004,-0.015,-63.456,231.840,26.581,8.548,2.014
-8.336,0.056,0.036,-73.764,239.407,1.327,6.000,1.203
-8.320,0.021,-0.030,-8.783,221.259,-23.115,8.982,2.272
-8.276,0.048,-0.010,-70.799,197.014,-19.853,4.984,0.816
-8.258,-0.029,-0.013,2.346,234.804,-0.512,5.045,0.890
-8.243,-0.014,0.062,-44.418,157.475,10.497,8.557,2.281
-8.316,-0.048,-0.013,-7.626,232.308,21.840,8.956,2.241
-8.361,-0.013,0.006,-22.692,229.218,0.141,7.072,1.514
-8.322,-0.058,0.053,19.241,255.278,35.659,7.603,1.612
-8.296,-0.043,-0.020,-4.362,236.661,-11.988,6.484,1.242
-8.238,-0.025,0.028,30.258,207.462,22.754,2.999,1.092
-8.295,0.061,0.003,16.873,250.220,-9.812,2.996,0.649
-8.364,-0.013,0.020,17.228,222.897,-34.649,4.240,0.818
-8.322,0.025,-0.027,8.179,256.800,10.293,6.652,1.312
-8.326,0.061,0.033,-58.991,197.188,-3.457,8.911,2.206
-8.293,-0.038,0.084,22.878,244.207,-1.546,5.631,1.005
-8.341,0.018,-0.019,-4.487,255.098,-7.402,8.161,1.822
-8.314,0.065,0.035,1.033,239.829,44.791,9.579,2.551
-8.315,-0.008,0.094,-25.359,203.554,-13.344,4.734,0.886
-8.294,0.051,0.072,84.444,237.768,-35.396,6.680,1.387
-8.352,0.001,-0.011,38.150,225.579,-16.701,8.905,2.079
-8.359,-0.031,0.029,-20.109,225.918,6.790,6.618,1.633
-8.256,0.038,-0.001,-7.578,227.731,26.155,7.342,1.628
-8.299,-0.031,-0.029,-13.100,240.985,0.530,7.683,1.773
-8.328,-0.049,-0.006,9.046,220.311,-10.174,5.967,1.079
-8.295,0.061,0.005,-63.653,178.069,17.594,4.891,0.890
-8.255,0.041,0.055,-8.132,247.148,11.224,5.896,1.023
-8.333,-0.000,-0.027,33.305,238.418,-27.837,5.306,0.949
-8.257,0.051,0.030,-6.042,160.743,-5.613,9.465,2.232
-8.250,0.043,0.021,6.012,218.404,-4.101,8.550,2.194
-8.347,-0.036,0.061,-15.037,241.423,0.395,5.501,0.967
-8.266,-0.008,-0.026,3.664,221.681,28.877,9.065,2.275
-8.346,0.010,0.077,20.621,248.421,21.041,4.841,0.931
-8.338,0.054,0.026,-13.661,196.638,-12.730,7.331,1.658
-8.296,-0.043,-0.020,-5.089,236.288,-13.398,7.545,1.640
-8.273,-0.058,0.010,-54.309,227.065,1.212,6.185,1.118
-8.265,0.042,-0.008,-55.994,195.856,10.464,5.360,0.970
-8.345,0.026,-0.011,-27.298,230.504,-6.338,9.083,2.160
-8.364,0.001,0.049,38.911,223.168,27.774,6.984,1.334
-8.244,0.009,0.065,-43.349,169.591,-4.082,6.929,1.442
-8.242,0.009,-0.002,-8.988,224.804,9.434,7.705,1.740
-8.325,0.030,0.083,25.704,213.373,-85.176,9.042,2.126
-8.320,-0.026,-0.028,6.509,251.808,24.063,7.625,1.714
-8.245,-0.034,0.014,-6.717,242.486,-5.944,9.878,2.726
-8.261,-0.037,-0.009,4.163,221.706,-5.189,4.063,0.767
-8.276,-0.058,0.052,33.522,245.370,0.049,4.609,0.748
-8.294,0.061,0.056,-30.100,220.836,-18.743,6.266,1.183
-8.250,0.037,0.053,17.685,221.476,17.758,6.585,1.288
-8.289,0.059,0.059,-32.167,227.146,14.240,3.987,0.835
-8.268,0.019,-0.025,13.293,178.118,-73.894,8.670,1.962
-8.327,-0.039,-0.016,36.974,173.744,53.231,5.343,0.975
-8.356,-0.032,0.043,27.119,204.272,27.022,8.711,1.896
-8.307,-0.012,-0.035,27.195,257.620,-11.155,0.804,1.204
-8.277,0.061,0.019,27.453,217.641,-1.821,8.442,1.891
-8.302,-0.002,-0.036,-1.747,228.095,-27.105,8.954,2.101
-8.360,-0.005,0.057,11.132,235.935,-17.599,6.213,1.200
-8.250,-0.029,-0.003,-18.031,226.099,-10.953,7.023,1.570
-8.322,-0.052,0.065,67.398,162.893,-23.772,7.519,1.781
-8.358,-0.033,0.029,80.604,248.337,19.470,7.856,1.735
-8.348,-0.036,0.002,-31.137,227.068,-14.076,8.084,1.735
-8.326,-0.030,-0.023,-6.289,205.292,-57.078,8.270,2.043
-8.263,-0.047,0.001,16.673,242.921,10.484,5.778,1.252
-8.305,-0.037,-0.025,-21.410,175.815,33.407,5.863,1.005
-8.296,0.019,0.094,12.362,247.510,-13.581,8.438,2.029
-8.279,-0.060,0.051,-38.598,254.491,35.411,6.068,1.056
-8.249,-0.021,-0.006,11.816,246.386,-35.590,5.540,0.965
-8.319,0.063,0.019,8.402,218.280,-7.594,7.781,1.728
-8.246,-0.034,0.048,22.274,271.532,16.027,6.660,1.232
-8.281,0.000,0.094,-3.430,183.935,4.414,4.723,0.882
-8.276,0.054,0.060,-14.520,222.457,-6.991,6.700,1.368
-8.350,0.038,0.008,-40.139,245.919,-26.190,5.932,1.086
-8.286,0.008,-0.034,4.147,253.027,5.913,8.711,2.083
-8.239,0.026,0.030,-10.541,242.278,10.935,5.067,0.908
-8.360,0.021,0.050,64.826,244.414,-11.872,7.862,1.783
-8.276,0.052,-0.004,6.950,184.950,15.994,6.382,1.337
-8.242,0.029,0.015,26.391,211.624,9.420,4.300,0.747
-8.356,0.008,-0.004,-28.485,233.081,1.956,7.748,2.051
-8.267,0.055,0.047,26.217,246.294,8.311,6.949,1.664
-8.351,0.003,0.072,-13.168,247.322,7.690,9.359,2.424
-8.237,0.008,0.049,-38.142,226.344,20.970,8.092,1.928
-8.354,-0.009,0.068,10.377,227.261,14.017,7.943,1.862
-8.360,-0.025,0.014,42.576,201.476,21.134,8.860,2.187
-8.264,0.054,0.045,31.411,224.343,-9.444,8.089,1.919
-8.250,0.027,0.065,68.797,248.988,11.312,5.171,0.882
-8.291,0.023,-0.032,12.024,258.510,-4.193,3.874,0.668
-8.352,0.019,0.066,-22.720,224.501,-7.835,2.850,0.537
-8.328,-0.015,-0.028,45.015,238.006,8.013,3.321,0.579
-8.297,0.046,0.078,14.550,242.707,9.285,4.186,0.691
-8.325,-0.005,-0.031,-1.641,217.194,-48.105,7.874,1.930
-8.297,0.046,0.078,14.916,243.287,9.031,7.304,1.552
-8.326,-0.059,0.015,8.845,245.052,6.659,6.137,1.176
-8.339,-0.047,0.004,-13.355,237.894,5.845,6.660,1.313
-8.277,0.016,0.090,52.561,201.208,22.967,7.018,1.452
-8.305,0.061,0.056,24.209,200.531,29.692,5.439,1.030
-8.355,0.004,0.067,-30.509,233.342,4.746,3.656,0.645
-8.301,-0.015,-0.035,0.853,235.542,-12.042,4.762,0.797
-8.301,0.006,0.096,40.637,271.859,-8.095,7.727,1.759
-8.346,0.047,0.041,97.541,226.780,7.383,7.330,1.859
-8.242,0.031,0.037,-70.254,191.539,-25.331,7.867,1.717
-8.328,0.049,0.064,-10.330,251.745,-10.067,7.746,1.772
-8.303,-0.031,-0.029,78.559,169.281,11.056,6.806,1.298
-8.251,0.045,0.027,10.967,237.448,-14.653,8.732,2.223
-8.364,0.003,0.046,-78.393,191.376,-19.356,5.129,0.945
-8.239,0.026,0.028,8.294,215.563,8.902,8.387,1.940
-8.268,-0.010,0.088,30.354,224.705,-10.497,7.455,1.741
-8.322,0.033,-0.023,42.357,252.806,6.168,9.437,2.356
-8.293,-0.062,0.009,2.573,222.892,-8.271,5.536,1.088
-8.333,-0.019,0.084,-39.196,191.202,38.294,7.855,1.808
-8.327,0.049,0.066,-3.871,217.967,6.056,4.928,0.847
-8.362,0.020,0.018,18.471,205.359,-25.561,7.425,1.540
-8.311,0.050,0.073,-57.500,223.341,58.389,5.441,0.939
-8.269,-0.024,-0.023,-15.694,174.426,-31.441,8.395,1.933
-8.317,0.042,0.078,6.729,251.668,13.268,9.300,2.200
-8.242,0.029,0.015,27.666,212.589,9.275,8.513,2.012
-8.352,0.041,0.026,71.553,218.089,5.677,5.749,1.085
-8.309,0.058,0.061,-8.220,269.174,-0.725,8.903,2.104
-8.303,0.057,0.063,5.262,252.859,7.483,3.380,0.596
-8.323,-0.038,0.079,-50.153,227.031,11.966,3.818,0.678
-8.284,-0.057,-0.000,5.828,218.146,-7.034,5.410,0.917
-8.339,0.012,0.082,-3.693,241.089,40.982,3.312,0.770
-8.363,-0.011,0.012,38.112,238.515,-12.520,8.395,1.938
-8.291,0.041,0.082,33.054,244.094,-3.588,5.294,1.041
-8.288,0.050,-0.011,11.634,248.005,-33.941,5.378,0.969
-8.244,-0.035,0.024,-8.025,255.850,11.926,7.973,0.882
-8.244,-0.019,-0.000,4.076,251.525,-14.805,9.275,2.233
-8.323,0.050,-0.007,10.936,255.273,9.943,3.505,0.577
-8.271,-0.046,-0.008,-32.146,221.638,5.919,7.994,1.838
-8.299,0.037,0.085,-32.513,155.462,-1.438,3.449,1.126
-8.321,0.002,-0.033,-26.707,203.590,-15.799,5.516,1.009
-8.357,0.030,0.017,-2.359,240.786,-0.366,9.567,2.323
-8.239,-0.011,0.006,-10.288,209.738,-7.684,2.482,1.141
-8.315,0.019,0.092,19.604,224.327,4.117,9.240,2.160
-8.329,-0.018,0.087,12.077,254.996,-3.033,3.782,0.661
-8.345,-0.047,0.042,119.830,173.909,-37.366,7.375,1.614
-8.276,0.053,-0.001,52.991,223.185,-5.042,3.811,0.679
-8.281,-0.033,0.085,-66.666,252.474,-23.234,6.793,1.378
-8.246,-0.012,-0.007,-24.299,201.151,12.273,5.260,0.936
-8.251,-0.019,-0.011,40.641,239.081,20.984,5.227,0.870
-8.246,-0.013,-0.006,-6.668,257.298,-10.664,3.947,0.758
-8.310,-0.045,-0.018,-73.636,273.594,-30.234,6.958,1.392
-8.364,0.010,0.014,20.103,251.072,-19.316,7.110,1.537
-8.261,0.054,0.035,37.163,241.292,-2.291,4.209,0.713
-8.275,-0.053,-0.002,-0.328,235.399,-6.501,8.465,2.114
-8.253,0.044,0.044,18.284,248.634,-35.844,3.536,0.765
-8.284,0.027,0.089,-14.502,193.174,-22.689,3.262,1.191
-8.315,-0.023,0.091,-6.995,192.959,-8.996,4.126,0.845
-8.263,-0.047,0.002,11.223,246.618,-11.103,4.416,0.747
-8.275,-0.011,-0.030,-18.823,223.525,-8.321,7.840,1.877
-8.362,-0.001,0.054,1.884,195.609,-7.848,7.415,1.665
-8.285,-0.034,0.085,-12.651,221.575,-22.724,3.129,0.587
-8.282,-0.003,-0.034,-23.349,206.759,-0.479,4.699,0.847
-8.265,-0.028,-0.019,10.248,238.916,-7.954,8.270,2.043
-8.334,-0.056,0.039,84.712,279.775,-5.709,7.899,1.725
-8.293,0.010,0.095,-17.256,219.581,25.077,5.767,1.037
-8.347,0.043,0.010,0.655,226.034,1.314,3.346,0.765
